,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
8071,10239,340907, 80, 1514.0625,0,0, 75, 2358.2533333333336,0,0
8072,10239,1452540, 91, 1205.2747252747254,0,0, 87, 1309.4597701149426,0,0
8073,10239,644007, 54, 540.3888888888889,0,0, 54, 540.3888888888889,0,0
8074,10239,1754217, 36, 748.6666666666666,0,0, 36, 748.6666666666666,0,0
8075,10239,193119,0,0,0,0,0,0,0,0
8076,10239,193118,0,0,0,0,0,0,0,0
8077,10239,213633, 4, 2439.0, 1, 2389.0, 5, 2429.0,0,0
8078,10239,161675, 1, 10053.0,0,0, 1, 10053.0,0,0
8079,10239,1969397, 1, 10029.0,0,0, 1, 10029.0,0,0
8081,10239,1402875, 50, 800.04,0,0, 50, 800.04,0,0
8082,10239,1720504, 272, 580.1691176470588, 10, 79.1, 282, 562.4007092198582,0,0
8083,10239,1720500, 266, 592.5225563909775, 9, 79.33333333333333, 275, 575.7272727272727,0,0
8084,10239,1698439, 45, 811.8,0,0, 45, 811.8,0,0
8085,10239,631267, 3, 5000.0,0,0, 1, 10308.0,0,0
8086,10239,12814, 10, 1336.8, 13, 1163.5384615384614, 12, 1254.8333333333333, 10, 1486.0
8087,10239,283675, 123, 776.780487804878,0,0, 123, 776.780487804878,0,0
8088,10239,326036, 69, 600.5652173913044,0,0, 69, 600.5652173913044,0,0
8089,10239,12542, 1, 10245.0,0,0, 1, 10245.0,0,0
8090,10239,1519999, 46, 746.0217391304348,0,0, 46, 746.0217391304348,0,0
8091,10239,10845, 11, 619.0909090909091,0,0, 11, 619.0909090909091,0,0
8092,10239,405947, 62, 648.1451612903226,0,0, 61, 658.7540983606557,0,0
8093,10239,1303385, 6, 547.5,0,0, 6, 547.5,0,0
8094,10239,1427476, 12, 1967.75,0,0, 12, 1967.75,0,0
8095,10239,1303386, 4, 1212.75,0,0, 4, 1212.75,0,0
8096,10239,1416009, 91, 760.1538461538462,0,0, 91, 760.1538461538462,0,0
8097,10239,359812, 2, 4069.5,0,0, 2, 4069.5,0,0
8098,10239,223264, 7, 691.7142857142857,0,0, 7, 691.7142857142857,0,0
8099,10239,223262, 8, 613.5,0,0, 8, 613.5,0,0
8100,10239,871701, 1, 6777.0,0,0, 1, 6777.0,0,0
8101,10239,638358, 3, 717.0,0,0, 3, 717.0,0,0
8102,10239,1070324, 8, 906.375,0,0, 8, 906.375,0,0
8103,10239,871700, 1, 6768.0,0,0, 1, 6768.0,0,0
8104,10239,1537164, 2, 915.0,0,0, 2, 915.0,0,0
8105,10239,1537165, 2, 976.5,0,0, 2, 976.5,0,0
8106,10239,1537166, 2, 933.0,0,0, 2, 933.0,0,0
8107,10239,1537167, 2, 889.5,0,0, 2, 889.5,0,0
8108,10239,1000373, 4, 3999.75,0,0, 4, 3999.75,0,0
8109,10239,1633752, 6, 544.0,0,0, 6, 544.0,0,0
8110,10239,1245890, 60, 681.8,0,0, 60, 681.8,0,0
8111,10239,1357713, 56, 572.1964285714286,0,0, 56, 577.0714285714286,0,0
8112,10239,1357715, 170, 867.0176470588235,0,0, 170, 867.0176470588235,0,0
8113,10239,1357714, 286, 513.9335664335664, 5, 76.4, 291, 506.41580756013747,0,0
8114,10239,436911, 3, 2702.0,0,0, 3, 2702.0,0,0
8115,10239,666635, 1, 381.0,0,0, 1, 381.0,0,0
8116,10239,334778, 3, 2211.0,0,0, 3, 2211.0,0,0
8118,10239,1204252, 7, 2122.4285714285716,0,0, 7, 2122.4285714285716,0,0
8119,10239,77775, 131, 595.763358778626, 22, 77.0909090909091, 153, 521.59477124183,0,0
8120,10239,558690, 12, 1232.25,0,0, 11, 1344.3636363636363,0,0
8121,10239,1523858, 1, 8547.0,0,0, 1, 8547.0,0,0
8123,10239,1503289, 7, 3859.714285714286,0,0, 6, 4502.833333333333,0,0
8124,10239,1174526, 5, 601.8,0,0, 4, 774.5,0,0
8125,10239,1774276, 1, 13992.0,0,0, 1, 13992.0,0,0
8126,10239,260372, 47, 788.6170212765958,0,0, 47, 788.6170212765958,0,0
8127,10239,260373, 66, 682.0,0,0, 65, 692.5076923076923,0,0
8128,10239,172148, 1, 10251.0,0,0, 1, 10251.0,0,0
8129,10239,1072672, 5, 612.6,0,0, 4, 787.25,0,0
8130,10239,1521188, 1, 8943.0,0,0, 1, 8943.0,0,0
8131,10239,904698, 4, 2863.5,0,0, 4, 2863.5,0,0
8132,10239,167634, 9, 1791.3333333333333,0,0, 8, 2015.375,0,0
8133,10239,1458855, 189, 634.7777777777778, 17, 75.29411764705883, 206, 588.6067961165048,0,0
8134,10239,755272, 253, 749.1225296442688, 7, 80.42857142857143, 265, 744.566037735849,0,0
8135,10239,1534545, 1, 6624.0,0,0, 1, 6624.0,0,0
8136,10239,55951, 13, 1232.076923076923,0,0, 12, 1334.8333333333333,0,0
8138,10239,1458857, 117, 522.7948717948718,0,0, 116, 534.1206896551724,0,0
8139,10239,1235689, 65, 637.7538461538461,0,0, 65, 637.7538461538461,0,0
8140,10239,1562076, 46, 794.0869565217391,0,0, 46, 794.0869565217391,0,0
8141,10239,1906668, 8, 612.375,0,0, 8, 612.375,0,0
8142,10239,237716, 5, 2164.8, 5, 2348.8, 5, 2348.8, 5, 2348.8
8143,10239,379529, 160, 1027.9125,0,0, 160, 1027.9125,0,0
8145,10239,1432565, 6, 500.5,0,0, 6, 500.5,0,0
8147,10239,1432563, 6, 993.0,0,0, 5, 1191.4,0,0
8148,10239,43130, 2, 5218.5,0,0, 2, 5381.5,0,0
8149,10239,1739610, 60, 605.05, 1, 73.0, 61, 596.327868852459,0,0
8150,10239,1739611, 50, 641.4,0,0, 50, 641.4,0,0
8152,10239,332032, 47, 707.5531914893617,0,0, 47, 707.5531914893617,0,0
8153,10239,195063,0,0,0,0,0,0,0,0
8155,10239,1815969, 98, 512.1734693877551, 1, 74.0, 98, 512.9183673469388,0,0
8156,10239,11909, 7, 1031.5714285714287, 1, 8436.0, 5, 3353.6,0,0
8159,10239,1486473, 97, 606.9587628865979, 1, 76.0, 97, 607.7319587628866,0,0
8160,10239,715223, 7, 840.8571428571429,0,0, 6, 1031.0,0,0
8162,10239,444875, 55, 787.6,0,0, 56, 805.5535714285714,0,0
8163,10239,936054, 83, 723.2168674698795, 4, 76.25, 88, 693.6363636363636,0,0
8164,10239,1714622, 7, 1293.857142857143, 4, 2568.0, 6, 1725.1666666666667, 1, 6430.0
8165,10239,80341, 81, 1552.0740740740741,0,0, 80, 2198.8125,0,0
8166,10239,936059, 7, 1066.2857142857142,0,0, 7, 1066.2857142857142,0,0
8167,10239,326811, 6, 549.0,0,0, 6, 549.0,0,0
8169,10239,1234888, 5, 808.8,0,0, 5, 808.8,0,0
8171,10239,1234883, 2, 756.0,0,0, 2, 756.0,0,0
8172,10239,1234882, 2, 795.0,0,0, 2, 795.0,0,0
8173,10239,1234881, 4, 579.75,0,0, 2, 781.5,0,0
8175,10239,1234887, 5, 562.8,0,0, 4, 752.5,0,0
8176,10239,1234886, 5, 554.4,0,0, 4, 744.75,0,0
8177,10239,1792583, 1, 9417.0,0,0, 1, 9417.0,0,0
8178,10239,1234884, 5, 581.4,0,0, 4, 783.25,0,0
8179,10239,691966, 106, 668.4622641509434,0,0, 105, 674.8190476190476,0,0
8180,10239,338903, 7, 1122.0,0,0, 7, 1122.0,0,0
8181,10239,363716, 4, 2852.25,0,0, 4, 2852.25,0,0
8182,10239,538398, 93, 656.258064516129,0,0, 94, 652.4893617021277,0,0
8183,10239,37325, 4, 1863.0,0,0, 2, 2041.5,0,0
8184,10239,669008, 47, 763.5957446808511,0,0, 47, 763.5957446808511,0,0
8185,10239,1887641, 169, 515.2189349112426, 2, 74.0, 170, 513.0529411764705,0,0
8186,10239,1887643, 80, 584.7,0,0, 79, 592.0886075949367,0,0
8187,10239,205880, 109, 616.8440366972477,0,0, 109, 616.8440366972477,0,0
8188,10239,1887645, 179, 492.85474860335194, 8, 80.875, 186, 477.7795698924731,0,0
8189,10239,1887644, 81, 652.7037037037037,0,0, 80, 660.85,0,0
8190,10239,1887647, 60, 730.0,0,0, 59, 742.3559322033898,0,0
8191,10239,1887646, 74, 595.5,0,0, 74, 595.5,0,0
8192,10239,1887649, 101, 480.8910891089109, 3, 74.66666666666667, 104, 469.1730769230769,0,0
8193,10239,1887648, 70, 611.8714285714286,0,0, 70, 611.8714285714286,0,0
8194,10239,384360, 12, 531.25,0,0, 12, 531.25,0,0
8196,10239,1481112, 275, 578.5309090909091, 4, 72.0, 279, 571.2688172043011,0,0
8198,10239,1906176, 2, 2839.5,0,0, 2, 2839.5,0,0
8199,10239,1345661, 1, 9738.0,0,0, 1, 9738.0,0,0
8200,10239,1345662, 1, 9528.0,0,0, 1, 9528.0,0,0
8201,10239,114922, 1, 9201.0,0,0, 1, 9201.0,0,0
8202,10239,114921, 2, 4801.5,0,0, 2, 4801.5,0,0
8203,10239,1634488, 3, 613.0,0,0, 2, 995.5,0,0
8204,10239,1678078, 549, 976.120218579235, 3, 76.33333333333333, 523, 1126.244741873805,0,0
8205,10239,463392, 2, 2377.5,0,0, 2, 2377.5,0,0
8206,10239,1634487, 3, 671.0,0,0, 2, 1059.0,0,0
8207,10239,1634486, 3, 654.0,0,0, 2, 1060.0,0,0
8208,10239,1634485, 3, 618.0,0,0, 2, 984.5,0,0
8209,10239,1634484, 3, 633.0,0,0, 2, 999.0,0,0
8210,10239,318558, 7, 1682.5714285714287,0,0, 6, 1883.1666666666667,0,0
8211,10239,245685, 88, 528.1022727272727,0,0, 87, 534.1609195402299,0,0
8212,10239,1241371, 118, 1476.584745762712,0,0, 118, 1476.584745762712,0,0
8213,10239,1241370, 6, 556.0,0,0, 6, 556.0,0,0
8214,10239,137475, 2, 4840.5,0,0, 2, 4840.5,0,0
8216,10239,28375, 6, 2292.5,0,0, 6, 2292.5,0,0
8217,10239,151043, 5, 1545.6,0,0, 5, 1545.6,0,0
8220,10239,262968, 162, 858.4444444444445,0,0, 162, 858.4444444444445,0,0
8221,10239,1458859, 236, 498.1525423728813, 3, 91.66666666666667, 238, 495.11764705882354,0,0
8222,10239,1534548, 1, 8247.0,0,0, 1, 8247.0,0,0
8223,10239,511969, 11, 647.4545454545455,0,0, 11, 647.4545454545455,0,0
8224,10239,445700, 241, 738.8215767634855,0,0, 241, 738.8215767634855,0,0
8225,10239,1458851, 88, 541.9318181818181, 1, 72.0, 89, 536.6516853932584,0,0
8226,10239,1458852, 73, 520.931506849315,0,0, 73, 520.931506849315,0,0
8227,10239,1534547, 1, 8235.0,0,0, 1, 8235.0,0,0
8228,10239,1534546, 1, 6441.0,0,0, 1, 6441.0,0,0
8229,10239,1458856, 70, 572.0571428571428,0,0, 70, 572.0571428571428,0,0
8230,10239,1534544, 1, 7296.0,0,0, 1, 7296.0,0,0
8232,10239,1805467, 49, 758.0204081632653,0,0, 49, 758.0204081632653,0,0
8233,10239,1560346, 41, 795.1463414634146,0,0, 34, 1390.0588235294117,0,0
8234,10239,1486472, 180, 461.8333333333333, 4, 75.5, 183, 455.90710382513663,0,0
8235,10239,1560342, 162, 518.9444444444445, 17, 76.17647058823529, 179, 476.89385474860336,0,0
8236,10239,10641, 7, 1032.857142857143,0,0, 7, 1032.857142857143,0,0
8237,10239,1239452, 2, 4747.5,0,0, 2, 4747.5,0,0
8238,10239,1586713, 248, 689.8427419354839,0,0, 248, 689.8427419354839,0,0
8239,10239,1586712, 102, 627.3235294117648,0,0, 102, 627.3235294117648,0,0
8240,10239,1586715, 236, 679.1186440677966,0,0, 236, 679.1186440677966,0,0
8241,10239,1586714, 225, 716.32,0,0, 225, 716.32,0,0
8243,10239,575608, 60, 646.85,0,0, 61, 646.7213114754098,0,0
8244,10239,103724, 3, 2697.0,0,0, 3, 2697.0,0,0
8245,10239,103723, 2, 3321.0,0,0, 2, 3321.0,0,0
8246,10239,103722, 4, 1986.75,0,0, 4, 1986.75,0,0
,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
0,10239,35238,11,979.090909091,0,0.0,11,1011.36363636,0,0.0
1,10239,1675553,89,548.662921348,0,0.0,88,554.886363636,0,0.0
2,10239,999288,6,558.0,0,0.0,6,559.0,0,0.0
3,10239,101764,6,1400.5,0,0.0,6,1400.5,0,0.0
6,10239,439015,2,4012.5,0,0.0,2,4012.5,0,0.0
7,10239,439014,3,1235.0,0,0.0,3,1235.0,0,0.0
8,10239,439016,2,3718.5,0,0.0,2,3718.5,0,0.0
9,10239,1685744,2,763.5,0,0.0,2,763.5,0,0.0
10,10239,1685745,2,811.5,0,0.0,2,811.5,0,0.0
11,10239,1685746,3,669.0,0,0.0,2,1081.0,0,0.0
12,10239,1685747,2,679.5,0,0.0,2,679.5,0,0.0
13,10239,1685740,2,1074.0,0,0.0,2,1074.0,0,0.0
14,10239,1685741,2,799.5,0,0.0,2,799.5,0,0.0
15,10239,1081054,7,963.0,0,0.0,7,963.0,0,0.0
16,10239,1081055,7,1151.57142857,0,0.0,7,1151.57142857,0,0.0
17,10239,435488,1,351.0,0,0.0,1,351.0,0,0.0
18,10239,1498212,201,673.223880597,19,75.6315789474,220,621.613636364,0,0.0
19,10239,1685749,2,735.0,0,0.0,2,735.0,0,0.0
20,10239,1923148,1,8763.0,0,0.0,1,8763.0,0,0.0
21,10239,1923147,2,4605.0,0,0.0,2,4605.0,0,0.0
22,10239,1923146,1,8538.0,0,0.0,1,8538.0,0,0.0
23,10239,1923145,1,8715.0,0,0.0,1,8715.0,0,0.0
24,10239,1923144,1,8226.0,0,0.0,1,8226.0,0,0.0
25,10239,1923143,1,9171.0,0,0.0,1,9171.0,0,0.0
26,10239,1923142,2,3817.5,0,0.0,2,3817.5,0,0.0
27,10239,1923141,1,8715.0,0,0.0,1,8715.0,0,0.0
28,10239,1923140,1,8571.0,0,0.0,1,8571.0,0,0.0
29,10239,1590370,11,2846.18181818,0,0.0,10,3130.7,0,0.0
30,10239,1679933,12,660.25,0,0.0,8,1080.875,0,0.0
31,10239,1384461,8,4989.75,0,0.0,7,5702.42857143,0,0.0
32,10239,1214459,6,1297.5,0,0.0,6,1297.5,0,0.0
33,10239,382359,226,769.805309735,6,75.1666666667,232,751.840517241,0,0.0
35,10239,1922819,3,993.0,0,0.0,3,993.0,0,0.0
36,10239,1922812,2,1375.5,0,0.0,2,1375.5,0,0.0
37,10239,1922813,2,1048.5,0,0.0,2,1048.5,0,0.0
38,10239,1922810,3,997.0,0,0.0,3,997.0,0,0.0
39,10239,1922811,3,1116.0,0,0.0,3,1116.0,0,0.0
40,10239,1922816,2,1636.5,0,0.0,2,1636.5,0,0.0
41,10239,1922817,4,987.75,0,0.0,4,987.75,0,0.0
42,10239,1922814,2,2374.5,0,0.0,2,2374.5,0,0.0
43,10239,1922815,2,1587.0,0,0.0,2,1587.0,0,0.0
44,10239,389469,52,651.346153846,0,0.0,52,651.346153846,0,0.0
45,10239,926844,1,948.0,0,0.0,1,948.0,0,0.0
46,10239,1349409,1522,898.732588699,1,71.0,1488,923.304435484,0,0.0
47,10239,1747288,27,652.0,0,0.0,27,652.0,0,0.0
48,10239,1747289,57,598.842105263,0,0.0,57,598.842105263,0,0.0
49,10239,191463,6,528.0,0,0.0,6,528.0,0,0.0
50,10239,1923368,2,3589.5,0,0.0,2,3589.5,0,0.0
51,10239,486809,8,616.875,0,0.0,8,616.875,0,0.0
52,10239,1747282,55,764.781818182,0,0.0,55,764.781818182,0,0.0
53,10239,1923492,3,3302.0,0,0.0,3,3302.0,0,0.0
54,10239,1923367,1,9300.0,0,0.0,1,9300.0,0,0.0
55,10239,1923366,2,4257.0,0,0.0,2,4257.0,0,0.0
56,10239,1923365,3,1464.0,0,0.0,3,1464.0,0,0.0
57,10239,1747287,95,528.157894737,0,0.0,95,528.157894737,0,0.0
58,10239,885867,49,840.265306122,0,0.0,52,865.25,0,0.0
59,10239,198833,5,2121.0,6,1833.5,6,1833.5,5,2190.8
60,10239,1857100,130,599.284615385,0,0.0,130,599.284615385,0,0.0
61,10239,520973,2,3196.5,0,0.0,2,3196.5,0,0.0
70,10239,1907771,5,1121.4,0,0.0,5,1121.4,0,0.0
71,10239,1922607,1,8349.0,0,0.0,1,8349.0,0,0.0
72,10239,1922606,1,8298.0,0,0.0,1,8298.0,0,0.0
73,10239,10708,55,647.236363636,0,0.0,55,647.236363636,0,0.0
74,10239,10702,61,673.918032787,0,0.0,61,674.06557377,0,0.0
75,10239,57477,273,522.373626374,7,76.8571428571,280,511.235714286,0,0.0
77,10239,10704,111,531.594594595,0,0.0,109,530.651376147,0,0.0
78,10239,1926511,1,7065.0,0,0.0,1,7065.0,0,0.0
79,10239,208084,5,1126.2,0,0.0,5,1126.2,0,0.0
80,10239,1317107,6,550.5,0,0.0,6,550.5,0,0.0
81,10239,208086,7,826.714285714,0,0.0,6,965.0,0,0.0
82,10239,697227,253,643.055335968,3,72.0,255,637.964705882,0,0.0
83,10239,1838063,67,656.552238806,0,0.0,67,656.552238806,0,0.0
84,10239,666962,6,2029.0,6,2058.16666667,6,2058.16666667,6,2058.16666667
85,10239,1732064,59,629.796610169,0,0.0,59,629.796610169,0,0.0
86,10239,1732063,156,723.692307692,0,0.0,156,723.692307692,0,0.0
89,10239,202568,6,552.0,0,0.0,6,552.0,0,0.0
90,10239,202566,2,4818.0,0,0.0,7,2340.85714286,0,0.0
92,10239,1922368,1,12000.0,0,0.0,1,12000.0,0,0.0
93,10239,293284,7,658.285714286,0,0.0,7,658.285714286,0,0.0
94,10239,1922360,4,2236.5,0,0.0,4,2236.5,0,0.0
95,10239,1922361,5,2028.6,0,0.0,5,2028.6,0,0.0
96,10239,1922362,1,7065.0,0,0.0,1,7065.0,0,0.0
97,10239,762660,255,622.705882353,6,79.8333333333,263,607.730038023,0,0.0
98,10239,1922365,6,1763.5,0,0.0,6,1763.5,0,0.0
99,10239,1922366,4,2893.5,0,0.0,4,2893.5,0,0.0
100,10239,1922367,3,3266.0,0,0.0,3,3266.0,0,0.0
103,10239,1843753,2,912.0,0,0.0,2,912.0,0,0.0
104,10239,1843752,2,910.5,0,0.0,2,910.5,0,0.0
105,10239,1843751,2,912.0,0,0.0,2,912.0,0,0.0
106,10239,1843750,2,891.0,0,0.0,2,891.0,0,0.0
107,10239,1843757,2,922.5,0,0.0,2,922.5,0,0.0
108,10239,1843756,2,910.5,0,0.0,2,910.5,0,0.0
109,10239,390844,3,4765.0,0,0.0,2,7147.0,0,0.0
110,10239,1843754,2,925.5,0,0.0,2,925.5,0,0.0
111,10239,435486,1,351.0,0,0.0,1,351.0,0,0.0
112,10239,1843758,2,895.5,0,0.0,2,895.5,0,0.0
113,10239,1483724,6,1528.0,0,0.0,6,1528.0,0,0.0
114,10239,278069,1,357.0,0,0.0,1,357.0,0,0.0
115,10239,1986478,3,602.0,0,0.0,2,959.5,0,0.0
116,10239,1986479,3,652.0,0,0.0,2,1034.0,0,0.0
117,10239,1410331,45,786.133333333,0,0.0,45,786.133333333,0,0.0
118,10239,1458706,87,576.655172414,0,0.0,87,576.655172414,0,0.0
119,10239,1382995,3,1084.0,0,0.0,3,1084.0,0,0.0
120,10239,1685743,2,915.0,0,0.0,2,915.0,0,0.0
121,10239,1986477,3,636.0,0,0.0,2,1006.0,0,0.0
123,10239,1822365,4,1728.75,0,0.0,4,1728.75,0,0.0
124,10239,1136534,140,604.607142857,0,0.0,140,604.607142857,0,0.0
125,10239,1136535,73,794.342465753,1,87.0,74,784.783783784,0,0.0
126,10239,419697,12,1897.0,0,0.0,12,1897.0,0,0.0
127,10239,1685748,2,861.0,0,0.0,2,861.0,0,0.0
128,10239,400835,6,546.5,0,0.0,6,546.5,0,0.0
129,10239,743685,4,2533.5,0,0.0,4,2533.5,0,0.0
130,10239,291286,2,5028.0,0,0.0,2,5028.0,0,0.0
131,10239,1187128,89,478.415730337,0,0.0,89,478.415730337,0,0.0
132,10239,459290,34,444.617647059,0,0.0,34,444.617647059,0,0.0
133,10239,155414,2,2484.0,0,0.0,2,2484.0,0,0.0
134,10239,272751,3,2453.0,0,0.0,3,2453.0,0,0.0
135,10239,1785753,247,727.311740891,5,82.0,247,727.311740891,0,0.0
136,10239,871584,86,645.662790698,0,0.0,86,645.662790698,0,0.0
137,10239,1087068,4,2426.25,0,0.0,4,2426.25,0,0.0
139,10239,157924,56,570.803571429,0,0.0,56,578.232142857,0,0.0
140,10239,340921,1,10311.0,0,0.0,1,10311.0,0,0.0
141,10239,1849544,1,7041.0,0,0.0,1,7041.0,0,0.0
142,10239,1849545,1,6468.0,0,0.0,1,6468.0,0,0.0
143,10239,1849542,2,4024.5,0,0.0,2,4024.5,0,0.0
145,10239,1564182,3,2788.0,0,0.0,3,2788.0,0,0.0
147,10239,1335626,12,3585.25,0,0.0,10,2984.6,0,0.0
148,10239,511755,3,3357.0,0,0.0,1,6882.0,0,0.0
149,10239,938131,109,522.688073394,0,0.0,108,527.537037037,0,0.0
150,10239,1720526,296,745.469594595,0,0.0,296,745.591216216,0,0.0
151,10239,1698417,100,497.46,1,73.0,100,498.18,0,0.0
152,10239,1659220,1,7455.0,0,0.0,1,7455.0,0,0.0
153,10239,1327776,81,574.555555556,3,73.6666666667,83,563.361445783,0,0.0
154,10239,393767,8,5069.625,0,0.0,6,4624.83333333,0,0.0
155,10239,1327777,100,542.28,0,0.0,99,547.767676768,0,0.0
156,10239,1141526,59,698.898305085,0,0.0,58,710.931034483,0,0.0
157,10239,1922933,2,6114.0,0,0.0,2,6114.0,0,0.0
158,10239,1327773,93,537.516129032,0,0.0,92,543.347826087,0,0.0
159,10239,1327770,85,590.364705882,0,0.0,84,597.380952381,0,0.0
160,10239,1327771,107,541.261682243,0,0.0,106,546.377358491,0,0.0
161,10239,1922818,3,1078.0,0,0.0,3,1078.0,0,0.0
162,10239,1147158,59,635.542372881,0,0.0,59,635.542372881,0,0.0
163,10239,1147156,74,554.472972973,0,0.0,74,554.472972973,0,0.0
164,10239,1147157,61,584.606557377,0,0.0,61,584.606557377,0,0.0
165,10239,1147154,67,539.910447761,0,0.0,67,539.910447761,0,0.0
166,10239,1147155,74,570.081081081,1,76.0,75,563.493333333,0,0.0
167,10239,1147152,59,705.0,0,0.0,59,705.0,0,0.0
168,10239,1147153,66,574.0,0,0.0,66,574.0,0,0.0
169,10239,1147150,61,562.032786885,0,0.0,61,562.032786885,0,0.0
170,10239,1147151,63,635.0,0,0.0,63,635.0,0,0.0
171,10239,1903340,2,5476.5,0,0.0,2,5476.5,0,0.0
172,10239,1150353,1,22176.0,0,0.0,1,22176.0,0,0.0
173,10239,304222,1,354.0,0,0.0,1,354.0,0,0.0
174,10239,1736759,1,354.0,0,0.0,1,354.0,0,0.0
175,10239,85752,10,535.5,0,0.0,10,535.5,0,0.0
176,10239,311176,3,2078.0,0,0.0,3,2078.0,0,0.0
177,10239,1785960,244,612.553278689,17,79.2352941176,261,577.816091954,0,0.0
178,10239,348296,3,2861.0,0,0.0,3,2861.0,0,0.0
179,10239,1357732,38,1000.81578947,0,0.0,38,1000.81578947,0,0.0
182,10239,1655012,46,578.804347826,0,0.0,45,591.644444444,0,0.0
183,10239,1655015,46,587.282608696,0,0.0,45,600.311111111,0,0.0
184,10239,1655014,45,599.133333333,0,0.0,44,612.727272727,0,0.0
185,10239,1655017,46,588.97826087,0,0.0,45,602.044444444,0,0.0
186,10239,1655016,47,579.510638298,0,0.0,46,592.086956522,0,0.0
187,10239,1655019,46,585.97826087,0,0.0,45,598.977777778,0,0.0
188,10239,1655018,45,595.333333333,0,0.0,44,608.840909091,0,0.0
189,10239,796352,2,4783.5,0,0.0,2,4783.5,0,0.0
190,10239,1348439,5,2131.2,0,0.0,5,2131.2,0,0.0
191,10239,11280,5,2133.6,0,0.0,5,2133.6,0,0.0
192,10239,1245909,37,639.648648649,0,0.0,37,639.648648649,0,0.0
194,10239,875323,6,528.0,0,0.0,6,528.0,0,0.0
195,10239,1328029,197,694.279187817,24,75.25,221,627.054298643,0,0.0
196,10239,1732180,60,523.9,0,0.0,60,523.9,0,0.0
197,10239,222557,3,1552.0,0,0.0,3,1552.0,0,0.0
198,10239,11757,8,1582.125,3,3945.0,7,2813.57142857,3,3945.0
200,10239,43685,50,610.38,0,0.0,50,610.38,0,0.0
201,10239,1027232,5,3024.6,0,0.0,5,3024.6,0,0.0
202,10239,1131483,4,1677.0,0,0.0,4,1677.0,0,0.0
205,10239,191460,6,506.0,0,0.0,6,506.0,0,0.0
206,10239,1056830,69,612.391304348,0,0.0,68,621.411764706,0,0.0
207,10239,1056831,98,604.653061224,1,76.0,98,605.418367347,0,0.0
208,10239,1056833,86,565.988372093,0,0.0,85,572.635294118,0,0.0
209,10239,1647463,63,588.952380952,0,0.0,63,588.952380952,0,0.0
210,10239,1923776,2,1155.0,0,0.0,2,1155.0,0,0.0
211,10239,1923777,5,5422.8,0,0.0,4,6778.25,0,0.0
212,10239,1923770,2,4168.5,0,0.0,2,4168.5,0,0.0
213,10239,1923771,2,3514.5,0,0.0,2,3514.5,0,0.0
214,10239,1923772,5,2191.2,0,0.0,5,2191.2,0,0.0
215,10239,1923773,2,3549.0,0,0.0,2,3549.0,0,0.0
217,10239,1923778,1,9342.0,0,0.0,1,9342.0,0,0.0
218,10239,1923779,2,3168.0,0,0.0,2,3168.0,0,0.0
219,10239,1647465,47,664.14893617,0,0.0,47,664.14893617,0,0.0
220,10239,1923493,6,1731.5,0,0.0,5,2077.4,0,0.0
221,10239,909330,7,1051.71428571,0,0.0,7,1051.71428571,0,0.0
222,10239,909331,7,1016.14285714,0,0.0,7,1016.14285714,0,0.0
223,10239,1923360,2,1644.0,0,0.0,2,1644.0,0,0.0
224,10239,1692263,2,633.0,0,0.0,2,633.0,0,0.0
225,10239,1692262,2,544.5,0,0.0,2,544.5,0,0.0
226,10239,1692261,2,865.5,0,0.0,2,865.5,0,0.0
227,10239,1692260,2,979.5,0,0.0,2,979.5,0,0.0
228,10239,1923495,4,2792.25,0,0.0,4,2792.25,0,0.0
229,10239,138184,73,1417.84931507,0,0.0,70,1527.04285714,0,0.0
230,10239,1923494,4,2934.0,0,0.0,4,2934.0,0,0.0
231,10239,10390,92,1447.5,2,442.5,87,2482.33333333,0,0.0
232,10239,347962,53,638.150943396,0,0.0,53,638.150943396,0,0.0
233,10239,325111,6,522.0,0,0.0,6,522.0,0,0.0
235,10239,10397,160,1100.1375,0,0.0,158,1141.30379747,0,0.0
236,10239,10398,85,1237.76470588,0,0.0,73,1554.08219178,0,0.0
237,10239,1923496,6,1618.5,0,0.0,6,1618.5,0,0.0
239,10239,998086,375,731.056,5,82.6,381,732.727034121,0,0.0
241,10239,12227,2,4731.0,1,9494.0,2,4895.5,1,9494.0
242,10239,12224,2,4716.0,0,0.0,2,4716.0,0,0.0
243,10239,12222,2,4714.5,0,0.0,2,4714.5,0,0.0
245,10239,12228,2,4672.5,0,0.0,2,4672.5,0,0.0
246,10239,290030,6,559.0,0,0.0,6,559.0,0,0.0
247,10239,484895,68,606.264705882,0,0.0,68,606.264705882,0,0.0
248,10239,484896,54,744.5,0,0.0,54,744.5,0,0.0
249,10239,944995,1,855.0,0,0.0,1,855.0,0,0.0
250,10239,944994,6,563.0,0,0.0,6,563.0,0,0.0
251,10239,10570,8,883.5,0,0.0,8,883.5,0,0.0
252,10239,1481139,6,2037.5,0,0.0,6,2037.5,0,0.0
253,10239,123735,6,552.0,0,0.0,6,552.0,0,0.0
